Iteration,Metric,Min,Avg,Std,Max
2,Q1,0.027345416617336152,0.05163512723581494,0.012231119542100077,0.07825038999289995
2,Q2,0.03539976644542093,0.058673271860575825,0.016212515262165328,0.08882122428330771
2,Q3,0.04553846125150273,0.06843244653548416,0.014402376669107772,0.10020866734237203
2,Q4,0.100586082207835,0.1273779183341516,0.014299130626831892,0.16100885583674582
2,Q5,0.2623918400733849,0.3624729660661077,0.047636531412120556,0.43464224386288736
2,Business,0.4955808,0.49585181999999994,0.00020166473067941042,0.4963164
2,Government,0.10252459066666658,0.1026176204666666,3.1411385084678176e-05,0.10267170799999993
2,Susceptible,0.97,0.9790000000000001,0.0023804761428476134,0.98
2,Infected,0.01,0.011000000000000001,0.002380476142847617,0.02
2,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
2,Death,0.0,0.0,0.0,0.0
2,Asymptomatic,0.99,0.9921666666666665,0.002420973174388998,0.9966666666666667
2,Symptomatic,0.0033333333333333335,0.007333333333333333,0.0024944382578492943,0.01
2,Severe,0.0,0.0005,0.0015898986690282427,0.006666666666666667
3,Q1,0.027345416617336152,0.05163512723581494,0.012231119542100077,0.07825038999289995
3,Q2,0.03539976644542093,0.058673271860575825,0.016212515262165328,0.08882122428330771
3,Q3,0.04553846125150273,0.06843244653548416,0.014402376669107772,0.10020866734237203
3,Q4,0.100586082207835,0.1273779183341516,0.014299130626831892,0.16100885583674582
3,Q5,0.2623918400733849,0.3624729660661077,0.047636531412120556,0.43464224386288736
3,Business,0.4955808,0.49585181999999994,0.00020166473067941042,0.4963164
3,Government,0.10252459066666658,0.1026176204666666,3.1411385084678176e-05,0.10267170799999993
3,Susceptible,0.97,0.9790000000000001,0.0023804761428476134,0.98
3,Infected,0.01,0.011000000000000001,0.002380476142847617,0.02
3,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
3,Death,0.0,0.0,0.0,0.0
3,Asymptomatic,0.99,0.9921666666666665,0.002420973174388998,0.9966666666666667
3,Symptomatic,0.0033333333333333335,0.007333333333333333,0.0024944382578492943,0.01
3,Severe,0.0,0.0005,0.0015898986690282427,0.006666666666666667
4,Q1,0.027345416617336152,0.05163512723581494,0.012231119542100077,0.07825038999289995
4,Q2,0.03539976644542093,0.058673271860575825,0.016212515262165328,0.08882122428330771
4,Q3,0.04553846125150273,0.06843244653548416,0.014402376669107772,0.10020866734237203
4,Q4,0.100586082207835,0.1273779183341516,0.014299130626831892,0.16100885583674582
4,Q5,0.2623918400733849,0.3624729660661077,0.047636531412120556,0.43464224386288736
4,Business,0.4955808,0.49585181999999994,0.00020166473067941042,0.4963164
4,Government,0.10252459066666658,0.1026176204666666,3.1411385084678176e-05,0.10267170799999993
4,Susceptible,0.97,0.9790000000000001,0.0023804761428476134,0.98
4,Infected,0.01,0.011000000000000001,0.002380476142847617,0.02
4,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
4,Death,0.0,0.0,0.0,0.0
4,Asymptomatic,0.99,0.9921666666666665,0.002420973174388998,0.9966666666666667
4,Symptomatic,0.0033333333333333335,0.007333333333333333,0.0024944382578492943,0.01
4,Severe,0.0,0.0005,0.0015898986690282427,0.006666666666666667
5,Q1,0.027345416617336152,0.05163512723581494,0.012231119542100077,0.07825038999289995
5,Q2,0.03539976644542093,0.058673271860575825,0.016212515262165328,0.08882122428330771
5,Q3,0.04553846125150273,0.06843244653548416,0.014402376669107772,0.10020866734237203
5,Q4,0.100586082207835,0.1273779183341516,0.014299130626831892,0.16100885583674582
5,Q5,0.2623918400733849,0.3624729660661077,0.047636531412120556,0.43464224386288736
5,Business,0.4955808,0.49585181999999994,0.00020166473067941042,0.4963164
5,Government,0.10252459066666658,0.1026176204666666,3.1411385084678176e-05,0.10267170799999993
5,Susceptible,0.97,0.9790000000000001,0.0023804761428476134,0.98
5,Infected,0.01,0.011000000000000001,0.002380476142847617,0.02
5,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
5,Death,0.0,0.0,0.0,0.0
5,Asymptomatic,0.99,0.9921666666666665,0.002420973174388998,0.9966666666666667
5,Symptomatic,0.0033333333333333335,0.007333333333333333,0.0024944382578492943,0.01
5,Severe,0.0,0.0005,0.0015898986690282427,0.006666666666666667
6,Q1,0.027345416617336152,0.05163512723581494,0.012231119542100077,0.07825038999289995
6,Q2,0.03539976644542093,0.058673271860575825,0.016212515262165328,0.08882122428330771
6,Q3,0.04553846125150273,0.06843244653548416,0.014402376669107772,0.10020866734237203
6,Q4,0.100586082207835,0.1273779183341516,0.014299130626831892,0.16100885583674582
6,Q5,0.2623918400733849,0.3624729660661077,0.047636531412120556,0.43464224386288736
6,Business,0.4955808,0.49585181999999994,0.00020166473067941042,0.4963164
6,Government,0.10252459066666658,0.1026176204666666,3.1411385084678176e-05,0.10267170799999993
6,Susceptible,0.97,0.9790000000000001,0.0023804761428476134,0.98
6,Infected,0.01,0.011000000000000001,0.002380476142847617,0.02
6,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
6,Death,0.0,0.0,0.0,0.0
6,Asymptomatic,0.99,0.9921666666666665,0.002420973174388998,0.9966666666666667
6,Symptomatic,0.0033333333333333335,0.007333333333333333,0.0024944382578492943,0.01
6,Severe,0.0,0.0005,0.0015898986690282427,0.006666666666666667
7,Q1,0.027345416617336152,0.05163512723581494,0.012231119542100077,0.07825038999289995
7,Q2,0.03539976644542093,0.058673271860575825,0.016212515262165328,0.08882122428330771
7,Q3,0.04553846125150273,0.06843244653548416,0.014402376669107772,0.10020866734237203
7,Q4,0.100586082207835,0.1273779183341516,0.014299130626831892,0.16100885583674582
7,Q5,0.2623918400733849,0.3624729660661077,0.047636531412120556,0.43464224386288736
7,Business,0.4955808,0.49585181999999994,0.00020166473067941042,0.4963164
7,Government,0.10252459066666658,0.1026176204666666,3.1411385084678176e-05,0.10267170799999993
7,Susceptible,0.97,0.9790000000000001,0.0023804761428476134,0.98
7,Infected,0.01,0.011000000000000001,0.002380476142847617,0.02
7,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
7,Death,0.0,0.0,0.0,0.0
7,Asymptomatic,0.99,0.9921666666666665,0.002420973174388998,0.9966666666666667
7,Symptomatic,0.0033333333333333335,0.007333333333333333,0.0024944382578492943,0.01
7,Severe,0.0,0.0005,0.0015898986690282427,0.006666666666666667
8,Q1,0.02734531050622504,0.0516272896524816,0.012235505518571907,0.07825038999289995
8,Q2,0.035339766445420924,0.058660919221686945,0.01621753139271328,0.08882122428330771
8,Q3,0.04550806958483606,0.06841714509103972,0.01440242178987377,0.10019613678681648
8,Q4,0.100586082207835,0.1273574619730405,0.014287683656351243,0.1609148236145236
8,Q5,0.2623918400733849,0.36242434417721875,0.04765329135436441,0.43464224386288736
8,Business,0.4955808,0.4959193199999999,0.00022168482492042967,0.4963632
8,Government,0.10252459066666658,0.1026176204666666,3.1411385084678176e-05,0.10267170799999993
8,Susceptible,0.97,0.9790000000000001,0.0023804761428476134,0.98
8,Infected,0.01,0.011000000000000001,0.002380476142847617,0.02
8,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
8,Death,0.0,0.0,0.0,0.0
8,Asymptomatic,0.99,0.9921666666666665,0.002420973174388998,0.9966666666666667
8,Symptomatic,0.0033333333333333335,0.007333333333333333,0.0024944382578492943,0.01
8,Severe,0.0,0.0005,0.0015898986690282427,0.006666666666666667
9,Q1,0.027345204395113926,0.05162377206914827,0.012237357733662597,0.07825038999289995
9,Q2,0.035339766445420924,0.058656966582798065,0.016216327888556637,0.08882122428330771
9,Q3,0.04550647791816939,0.06841156364659529,0.014397515733641682,0.10019560623126092
9,Q4,0.100586082207835,0.1273497856119294,0.014285614027740215,0.16091079139230136
9,Q5,0.2623918400733849,0.36240332228832994,0.047677541781555796,0.43464224386288736
9,Business,0.4955808,0.4959239999999999,0.00022457030970277796,0.4963632
9,Government,0.10252459066666658,0.1026176204666666,3.1411385084678176e-05,0.10267170799999993
9,Susceptible,0.97,0.9790000000000001,0.0023804761428476134,0.98
9,Infected,0.01,0.011000000000000001,0.002380476142847617,0.02
9,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
9,Death,0.0,0.0,0.0,0.0
9,Asymptomatic,0.99,0.9921666666666665,0.002420973174388998,0.9966666666666667
9,Symptomatic,0.0033333333333333335,0.007333333333333333,0.0024944382578492943,0.01
9,Severe,0.0,0.0005,0.0015898986690282427,0.006666666666666667
10,Q1,0.02734509828400282,0.051620254485814934,0.012239228332031185,0.07825038999289995
10,Q2,0.035339766445420924,0.058653013943909184,0.016215141885192793,0.08882122428330771
10,Q3,0.04550488625150273,0.06839950220215082,0.014391158532149206,0.10019507567570536
10,Q4,0.100586082207835,0.12734246925081832,0.014283533359551603,0.16090675917007913
10,Q5,0.2623918400733849,0.362380860399441,0.04770293438421779,0.43464224386288736
10,Business,0.4955808,0.49593624,0.00023446433929278184,0.4963632
10,Government,0.10252459066666658,0.1026176204666666,3.1411385084678176e-05,0.10267170799999993
10,Susceptible,0.97,0.9790000000000001,0.0023804761428476134,0.98
10,Infected,0.01,0.011000000000000001,0.002380476142847617,0.02
10,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
10,Death,0.0,0.0,0.0,0.0
10,Asymptomatic,0.99,0.9921666666666665,0.002420973174388998,0.9966666666666667
10,Symptomatic,0.0033333333333333335,0.007333333333333333,0.0024944382578492943,0.01
10,Severe,0.0,0.0005,0.0015898986690282427,0.006666666666666667
11,Q1,0.027344992172891706,0.05161673690248161,0.01224111730525008,0.07825038999289995
11,Q2,0.035339766445420924,0.0586490613050203,0.01621397338646213,0.08882122428330771
11,Q3,0.04550329458483606,0.06839104075770638,0.01438141882046134,0.10019454512014982
11,Q4,0.100586082207835,0.12733407288970716,0.014281819251906159,0.16090272694785693
11,Q5,0.2623918400733849,0.3623641585105521,0.04772407998928777,0.43464224386288736
11,Business,0.4955808,0.4959401999999999,0.00023171328835438275,0.4963632
11,Government,0.10252459066666658,0.1026176204666666,3.1411385084678176e-05,0.10267170799999993
11,Susceptible,0.97,0.9790000000000001,0.0023804761428476134,0.98
11,Infected,0.01,0.011000000000000001,0.002380476142847617,0.02
11,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
11,Death,0.0,0.0,0.0,0.0
11,Asymptomatic,0.99,0.9921666666666665,0.002420973174388998,0.9966666666666667
11,Symptomatic,0.0033333333333333335,0.007333333333333333,0.0024944382578492943,0.01
11,Severe,0.0,0.0005,0.0015898986690282427,0.006666666666666667
12,Q1,0.027344886061780597,0.05161321931914827,0.012243024644814126,0.07825038999289995
12,Q2,0.035339766445420924,0.058645108666131394,0.01621282239614946,0.08882122428330771
12,Q3,0.04550170291816939,0.06838545931326195,0.01437661463521746,0.10019401456459426
12,Q4,0.100586082207835,0.12732675652859604,0.014279842020989168,0.16089869472563473
12,Q5,0.2623918400733849,0.36234745662166323,0.04774528853224128,0.43464224386288736
12,Business,0.4955808,0.4959401999999999,0.00023171328835438275,0.4963632
12,Government,0.10252459066666658,0.1026176204666666,3.1411385084678176e-05,0.10267170799999993
12,Susceptible,0.97,0.9790000000000001,0.0023804761428476134,0.98
12,Infected,0.01,0.011000000000000001,0.002380476142847617,0.02
12,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
12,Death,0.0,0.0,0.0,0.0
12,Asymptomatic,0.99,0.9921666666666665,0.002420973174388998,0.9966666666666667
12,Symptomatic,0.0033333333333333335,0.007333333333333333,0.0024944382578492943,0.01
12,Severe,0.0,0.0005,0.0015898986690282427,0.006666666666666667
13,Q1,0.027344779950669484,0.05160808173581494,0.012244553420141016,0.07825038999289995
13,Q2,0.035339766445420924,0.058641156027242514,0.016211688917983944,0.08882122428330771
13,Q3,0.045500111251502724,0.06837987786881748,0.014371846413809345,0.1001934840090387
13,Q4,0.100586082207835,0.1273165601674849,0.014281297641333549,0.16089466250341247
13,Q5,0.2623918400733849,0.3623271547327743,0.04777351829885021,0.43464224386288736
13,Business,0.4955808,0.49594829999999995,0.00022251956767888978,0.4963632
13,Government,0.10252459066666658,0.1026176204666666,3.1411385084678176e-05,0.10267170799999993
13,Susceptible,0.97,0.9790000000000001,0.0023804761428476134,0.98
13,Infected,0.01,0.011000000000000001,0.002380476142847617,0.02
13,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
13,Death,0.0,0.0,0.0,0.0
13,Asymptomatic,0.99,0.9921666666666665,0.002420973174388998,0.9966666666666667
13,Symptomatic,0.0033333333333333335,0.007333333333333333,0.0024944382578492943,0.01
13,Severe,0.0,0.0005,0.0015898986690282427,0.006666666666666667
14,Q1,0.027344673839558374,0.0516045641524816,0.012246497064263725,0.07825038999289995
14,Q2,0.035339766445420924,0.05863720338835361,0.016210572955639053,0.08882122428330771
14,Q3,0.04549851958483606,0.06837429642437305,0.014367114192044518,0.10019295345348314
14,Q4,0.100586082207835,0.12730888380637384,0.014279847977995997,0.16089063028119024
14,Q5,0.2623918400733849,0.3623104528438855,0.04779484926885085,0.43464224386288736
14,Business,0.4955808,0.49594865999999993,0.00022207570871214265,0.4963632
14,Government,0.10252459066666658,0.1026176204666666,3.1411385084678176e-05,0.10267170799999993
14,Susceptible,0.97,0.9790000000000001,0.0023804761428476134,0.98
14,Infected,0.01,0.011000000000000001,0.002380476142847617,0.02
14,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
14,Death,0.0,0.0,0.0,0.0
14,Asymptomatic,0.99,0.9921666666666665,0.002420973174388998,0.9966666666666667
14,Symptomatic,0.0033333333333333335,0.007333333333333333,0.0024944382578492943,0.01
14,Severe,0.0,0.0005,0.0015898986690282427,0.006666666666666667
15,Q1,0.02734456772844726,0.05160104656914827,0.012248459049475897,0.07825038999289995
15,Q2,0.035339766445420924,0.058633250749464724,0.01620947451273248,0.08882122428330771
15,Q3,0.045496927918169394,0.06836871497992861,0.014362418005507157,0.1001924228979276
15,Q4,0.100586082207835,0.12730120744526272,0.01427845055276381,0.16088659805896804
15,Q5,0.2623918400733849,0.36229375095499655,0.04781624291867621,0.43464224386288736
15,Business,0.4955808,0.49594901999999996,0.00022164207091615267,0.4963632
15,Government,0.10252459066666658,0.1026176204666666,3.1411385084678176e-05,0.10267170799999993
15,Susceptible,0.97,0.9788333333333334,0.0026404965862924677,0.98
15,Infected,0.01,0.011166666666666668,0.0026404965862924764,0.02
15,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
15,Death,0.0,0.0,0.0,0.0
15,Asymptomatic,0.99,0.9921666666666665,0.002420973174388998,0.9966666666666667
15,Symptomatic,0.0033333333333333335,0.007333333333333333,0.0024944382578492943,0.01
15,Severe,0.0,0.0005,0.0015898986690282427,0.006666666666666667
16,Q1,0.027344461617336148,0.05159752898581493,0.012250439366965203,0.07825038999289995
16,Q2,0.035339766445420924,0.05862929811057584,0.0162083935928261,0.08882122428330771
16,Q3,0.045495336251502726,0.06836313353548415,0.01435775788955685,0.10019189234237202
16,Q4,0.100586082207835,0.1272938910841516,0.014276681669693477,0.16088256583674582
16,Q5,0.2623918400733849,0.3622770490661077,0.04783769916423257,0.43464224386288736
16,Business,0.4955808,0.49594901999999996,0.00022164207091615267,0.4963632
16,Government,0.10252459066666658,0.1026176204666666,3.1411385084678176e-05,0.10267170799999993
16,Susceptible,0.97,0.9786666666666667,0.0026666666666666575,0.98
16,Infected,0.01,0.011333333333333334,0.002666666666666667,0.02
16,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
16,Death,0.0,0.0,0.0,0.0
16,Asymptomatic,0.99,0.9921666666666665,0.002420973174388998,0.9966666666666667
16,Symptomatic,0.0033333333333333335,0.007333333333333333,0.0024944382578492943,0.01
16,Severe,0.0,0.0005,0.0015898986690282427,0.006666666666666667
17,Q1,0.027344355506225042,0.0515940114024816,0.01225243800784271,0.07825038999289995
17,Q2,0.035339766445420924,0.05862534547168696,0.01620733019942591,0.08882122428330771
17,Q3,0.04549374458483606,0.06835755209103972,0.014353133879327348,0.10019136178681648
17,Q4,0.100586082207835,0.1272865747230405,0.01427496485696864,0.16087853361452356
17,Q5,0.2623918400733849,0.3622603471772187,0.047859217921331125,0.43464224386288736
17,Business,0.4955808,0.49594901999999996,0.00022164207091615267,0.4963632
17,Government,0.10252459066666658,0.1026176204666666,3.1411385084678176e-05,0.10267170799999993
17,Susceptible,0.97,0.9785,0.0028819360776317507,0.98
17,Infected,0.01,0.011500000000000002,0.0028819360776317637,0.02
17,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
17,Death,0.0,0.0,0.0,0.0
17,Asymptomatic,0.99,0.9921666666666665,0.002420973174388998,0.9966666666666667
17,Symptomatic,0.0033333333333333335,0.007333333333333333,0.0024944382578492943,0.01
17,Severe,0.0,0.0005,0.0015898986690282427,0.006666666666666667
18,Q1,0.02734424939511393,0.051590493819148264,0.012254454963143055,0.07825038999289995
18,Q2,0.035339766445420924,0.05862139283279806,0.01620628433598198,0.08882122428330771
18,Q3,0.045492152918169396,0.06835197064659529,0.014348546009725297,0.10019083123126094
18,Q4,0.100586082207835,0.12727925836192938,0.01427330013337859,0.16087450139230136
18,Q5,0.2623918400733849,0.36224364528832986,0.04788079910568944,0.43464224386288736
18,Business,0.4955808,0.49594901999999996,0.00022164207091615267,0.4963632
18,Government,0.10252459066666658,0.1026176204666666,3.1411385084678176e-05,0.10267170799999993
18,Susceptible,0.97,0.9785,0.0028819360776317507,0.98
18,Infected,0.01,0.011500000000000002,0.0028819360776317637,0.02
18,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
18,Death,0.0,0.0,0.0,0.0
18,Asymptomatic,0.99,0.9921666666666665,0.002420973174388998,0.9966666666666667
18,Symptomatic,0.0033333333333333335,0.007333333333333333,0.0024944382578492943,0.01
18,Severe,0.0,0.0005,0.0015898986690282427,0.006666666666666667
19,Q1,0.02734414328400282,0.051586976235814944,0.012256490223824648,0.07825038999289995
19,Q2,0.035339766445420924,0.05861744019390917,0.016205256005888378,0.08882122428330771
19,Q3,0.04549056125150273,0.06834638920215083,0.014343994315429006,0.10019030067570536
19,Q4,0.100586082207835,0.1272719420008183,0.014271687517151164,0.16087046917007916
19,Q5,0.2623918400733849,0.36222694339944106,0.04790244263293261,0.43464224386288736
19,Business,0.4955808,0.49594901999999996,0.00022164207091615267,0.4963632
19,Government,0.10252459066666658,0.1026176204666666,3.1411385084678176e-05,0.10267170799999993
19,Susceptible,0.97,0.9785,0.0028819360776317507,0.98
19,Infected,0.01,0.011500000000000002,0.0028819360776317637,0.02
19,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
19,Death,0.0,0.0,0.0,0.0
19,Asymptomatic,0.99,0.9921666666666665,0.002420973174388998,0.9966666666666667
19,Symptomatic,0.0033333333333333335,0.007333333333333333,0.0024944382578492943,0.01
19,Severe,0.0,0.0005,0.0015898986690282427,0.006666666666666667
20,Q1,0.027344037172891706,0.05158345865248161,0.012258543780769878,0.07825038999289995
20,Q2,0.035339766445420924,0.05861348755502027,0.016204245212483134,0.08882122428330771
20,Q3,0.04548896958483606,0.06834080775770639,0.014339478830887206,0.10018977012014982
20,Q4,0.100586082207835,0.12726462563970714,0.014270127025951767,0.16086643694785693
20,Q5,0.2623918400733849,0.3622102415105521,0.04792414841859471,0.43464224386288736
20,Business,0.4955808,0.49594901999999996,0.00022164207091615267,0.4963632
20,Government,0.10252459066666658,0.1026176204666666,3.1411385084678176e-05,0.10267170799999993
20,Susceptible,0.97,0.9785,0.0028819360776317507,0.98
20,Infected,0.01,0.011500000000000002,0.0028819360776317637,0.02
20,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
20,Death,0.0,0.0,0.0,0.0
20,Asymptomatic,0.99,0.9921666666666665,0.002420973174388998,0.9966666666666667
20,Symptomatic,0.0033333333333333335,0.007333333333333333,0.0024944382578492943,0.01
20,Severe,0.0,0.0005,0.0015898986690282427,0.006666666666666667
21,Q1,0.0273439310617806,0.05157994106914826,0.012260615624785302,0.07825038999289995
21,Q2,0.035339766445420924,0.05860953491613139,0.016203251959048176,0.08882122428330771
21,Q3,0.04548737791816939,0.06833522631326194,0.014334999590317806,0.10018923956459426
21,Q4,0.100586082207835,0.12725730927859602,0.014268618676882389,0.16086240472563468
21,Q5,0.2623918400733849,0.36219353962166323,0.04794591637811993,0.43464224386288736
21,Business,0.4955808,0.49594901999999996,0.00022164207091615267,0.4963632
21,Government,0.10252459066666658,0.1026176204666666,3.1411385084678176e-05,0.10267170799999993
21,Susceptible,0.9666666666666667,0.9783333333333333,0.00341565025531985,0.98
21,Infected,0.01,0.011666666666666669,0.0034156502553198665,0.023333333333333334
21,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
21,Death,0.0,0.0,0.0,0.0
21,Asymptomatic,0.99,0.9921666666666665,0.002420973174388998,0.9966666666666667
21,Symptomatic,0.0033333333333333335,0.007333333333333333,0.0024944382578492943,0.01
21,Severe,0.0,0.0005,0.0015898986690282427,0.006666666666666667
22,Q1,0.027343824950669483,0.05157642348581494,0.012262705746601854,0.07825038999289995
22,Q2,0.035339766445420924,0.05860558227724251,0.01620227624880928,0.08882122428330771
22,Q3,0.045485786251502736,0.06832964486881751,0.014330556627706667,0.1001887090090387
22,Q4,0.100586082207835,0.12724999291748493,0.014267162486480715,0.16085837250341248
22,Q5,0.2623918400733849,0.36217683773277437,0.047967746426864036,0.43464224386288736
22,Business,0.4955808,0.49594901999999996,0.00022164207091615267,0.4963632
22,Government,0.10252459066666658,0.1026176204666666,3.1411385084678176e-05,0.10267170799999993
22,Susceptible,0.9666666666666667,0.9783333333333333,0.00341565025531985,0.98
22,Infected,0.01,0.011666666666666669,0.0034156502553198665,0.023333333333333334
22,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
22,Death,0.0,0.0,0.0,0.0
22,Asymptomatic,0.99,0.9921666666666665,0.002420973174388998,0.9966666666666667
22,Symptomatic,0.0033333333333333335,0.007333333333333333,0.0024944382578492943,0.01
22,Severe,0.0,0.0005,0.0015898986690282427,0.006666666666666667
23,Q1,0.02734371883955837,0.051572905902481606,0.012264814136875033,0.07825038999289995
23,Q2,0.035339766445420924,0.05860162963835362,0.016201318084936016,0.08882122428330771
23,Q3,0.04548419458483607,0.06832406342437305,0.014326149976806408,0.10018817845348314
23,Q4,0.100586082207835,0.12724267655637383,0.014265758470719161,0.16085434028119025
23,Q5,0.2623918400733849,0.3621601358438854,0.04798963848009555,0.43464224386288736
23,Business,0.4955808,0.49594901999999996,0.00022164207091615267,0.4963632
23,Government,0.10252459066666658,0.1026176204666666,3.1411385084678176e-05,0.10267170799999993
23,Susceptible,0.9666666666666667,0.9780000000000001,0.003399346342395173,0.98
23,Infected,0.01,0.012000000000000002,0.0033993463423951905,0.023333333333333334
23,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
23,Death,0.0,0.0,0.0,0.0
23,Asymptomatic,0.99,0.9921666666666665,0.002420973174388998,0.9966666666666667
23,Symptomatic,0.0033333333333333335,0.007333333333333333,0.0024944382578492943,0.01
23,Severe,0.0,0.0005,0.0015898986690282427,0.006666666666666667
24,Q1,0.02729660550622503,0.05149734948581495,0.012253095339908171,0.0781436422151222
24,Q2,0.03527726700097648,0.05852010977724252,0.016187740146994478,0.08871553761664107
24,Q3,0.045416495695947176,0.0682369727299286,0.014308736310533062,0.10006275512014981
24,Q4,0.100506817207835,0.12712643183415162,0.014255916179814402,0.16069071694785697
24,Q5,0.2621203017400516,0.3618888733994411,0.04799130282225401,0.434404130529554
24,Business,0.4955808,0.49594901999999996,0.00022164207091615267,0.4963632
24,Government,0.10518348533333322,0.10524676093333322,4.3699511069941503e-05,0.10534341599999993
24,Susceptible,0.96,0.977,0.004582575694955834,0.98
24,Infected,0.01,0.013000000000000001,0.00458257569495584,0.03
24,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
24,Death,0.0,0.0,0.0,0.0
24,Asymptomatic,0.99,0.9921666666666665,0.002420973174388998,0.9966666666666667
24,Symptomatic,0.0033333333333333335,0.007000000000000001,0.002768874620972692,0.01
24,Severe,0.0,0.0008333333333333333,0.0017873008824606017,0.006666666666666667
25,Q1,0.02729660550622503,0.05149734948581495,0.012253095339908171,0.0781436422151222
25,Q2,0.03527726700097648,0.05852010977724252,0.016187740146994478,0.08871553761664107
25,Q3,0.045416495695947176,0.0682369727299286,0.014308736310533062,0.10006275512014981
25,Q4,0.100506817207835,0.12712643183415162,0.014255916179814402,0.16069071694785697
25,Q5,0.2621203017400516,0.3618888733994411,0.04799130282225401,0.434404130529554
25,Business,0.4955808,0.49594901999999996,0.00022164207091615267,0.4963632
25,Government,0.10518348533333322,0.10524676093333322,4.3699511069941503e-05,0.10534341599999993
25,Susceptible,0.96,0.977,0.004582575694955834,0.98
25,Infected,0.01,0.013000000000000001,0.00458257569495584,0.03
25,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
25,Death,0.0,0.0,0.0,0.0
25,Asymptomatic,0.99,0.9921666666666665,0.002420973174388998,0.9966666666666667
25,Symptomatic,0.0033333333333333335,0.007000000000000001,0.002768874620972692,0.01
25,Severe,0.0,0.0008333333333333333,0.0017873008824606017,0.006666666666666667
26,Q1,0.02729660550622503,0.05149734948581495,0.012253095339908171,0.0781436422151222
26,Q2,0.03527726700097648,0.05852010977724252,0.016187740146994478,0.08871553761664107
