Iteration,Metric,Min,Avg,Std,Max
5,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
6,Q1,0.030662002775439696,0.052728332535998755,0.012668629419553342,0.07675954451920212
6,Q2,0.023151191637365492,0.05416682623895712,0.017230765979505843,0.0823055875182135
6,Q3,0.03856544334869754,0.07000199919033648,0.014881283027018157,0.10066027792458597
6,Q4,0.08899571981276178,0.13305203167294716,0.018029085062962812,0.17554862796567497
6,Q5,0.29119334258938395,0.3617379805905117,0.03868339373533277,0.4338538763403579
6,Business,0.4954152,0.49583760000000004,0.00023924130078228353,0.4962552
6,Government,0.10250670266666659,0.1026155808666666,3.7095795938566585e-05,0.10267781999999993
6,Susceptible,0.95,0.9713333333333333,0.008192137151629687,0.98
6,Infected,0.01,0.018666666666666665,0.008192137151629673,0.04
6,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
6,Death,0.0,0.0,0.0,0.0
6,Asymptomatic,0.99,0.9919999999999998,0.0019436506316150939,0.9966666666666667
6,Symptomatic,0.0033333333333333335,0.007666666666666666,0.0021343747458109495,0.01
6,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
7,Q1,0.030662002775439696,0.052728332535998755,0.012668629419553342,0.07675954451920212
7,Q2,0.023151191637365492,0.05416682623895712,0.017230765979505843,0.0823055875182135
7,Q3,0.03856544334869754,0.07000199919033648,0.014881283027018157,0.10066027792458597
7,Q4,0.08899571981276178,0.13305203167294716,0.018029085062962812,0.17554862796567497
7,Q5,0.29119334258938395,0.3617379805905117,0.03868339373533277,0.4338538763403579
7,Business,0.4954152,0.49583760000000004,0.00023924130078228353,0.4962552
7,Government,0.10250670266666659,0.1026155808666666,3.7095795938566585e-05,0.10267781999999993
7,Susceptible,0.95,0.9713333333333333,0.008192137151629687,0.98
7,Infected,0.01,0.018666666666666665,0.008192137151629673,0.04
7,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
7,Death,0.0,0.0,0.0,0.0
7,Asymptomatic,0.99,0.9919999999999998,0.0019436506316150939,0.9966666666666667
7,Symptomatic,0.0033333333333333335,0.007666666666666666,0.0021343747458109495,0.01
7,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
8,Q1,0.030661896664328583,0.05272828478599876,0.012668644131796494,0.07675954451920212
8,Q2,0.02314116719292104,0.05416002829451268,0.01723304968304373,0.0823055875182135
8,Q3,0.03856544334869754,0.06999696044033647,0.014876577099868268,0.10061707792458598
8,Q4,0.08897930370165065,0.13301092442294712,0.018001170456093427,0.17541182796567498
8,Q5,0.29119334258938395,0.36171969675717836,0.0386732232320376,0.43381067634035786
8,Business,0.4954272,0.49590522000000004,0.00022872934136223316,0.4962552
8,Government,0.10250670266666659,0.1026155808666666,3.7095795938566585e-05,0.10267781999999993
8,Susceptible,0.9466666666666667,0.9709999999999999,0.00856997342145497,0.98
8,Infected,0.01,0.019,0.00856997342145496,0.043333333333333335
8,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
8,Death,0.0,0.0,0.0,0.0
8,Asymptomatic,0.99,0.9919999999999998,0.0019436506316150939,0.9966666666666667
8,Symptomatic,0.0033333333333333335,0.007666666666666666,0.0021343747458109495,0.01
8,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
9,Q1,0.030661790553217473,0.05272751703599876,0.012668277899738161,0.07675954451920212
9,Q2,0.0231407427484766,0.05415989035006823,0.017233081482379103,0.0823055875182135
9,Q3,0.03856544334869754,0.06999672169033647,0.014876695535199597,0.10061707792458598
9,Q4,0.08897728759053955,0.13300641717294712,0.017998836075732896,0.17541182796567498
9,Q5,0.29119334258938395,0.361713532923845,0.0386758429261445,0.43381067634035786
9,Business,0.4954272,0.49591338,0.00022409988755017705,0.4962552
9,Government,0.10250670266666659,0.1026155808666666,3.7095795938566585e-05,0.10267781999999993
9,Susceptible,0.9466666666666667,0.9706666666666667,0.008602325267042635,0.98
9,Infected,0.01,0.019333333333333334,0.008602325267042627,0.043333333333333335
9,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
9,Death,0.0,0.0,0.0,0.0
9,Asymptomatic,0.99,0.9919999999999998,0.0019436506316150939,0.9966666666666667
9,Symptomatic,0.0033333333333333335,0.007666666666666666,0.0021343747458109495,0.01
9,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
10,Q1,0.03066168444210636,0.052727469285998765,0.012668292610293402,0.07675954451920212
10,Q2,0.023128318304032155,0.05415915240562379,0.017234193441464304,0.0823055875182135
10,Q3,0.03856544334869754,0.06999648294033646,0.014876813978055355,0.10061707792458598
10,Q4,0.08897527147942844,0.1330028099229471,0.01799663902568666,0.17541182796567498
10,Q5,0.29119334258938395,0.3617076090905117,0.03867820304608823,0.43381067634035786
10,Business,0.4954272,0.4959202800000001,0.00022084235463334844,0.4962552
10,Government,0.10250670266666659,0.1026155808666666,3.7095795938566585e-05,0.10267781999999993
10,Susceptible,0.9466666666666667,0.9705,0.008516324194027489,0.98
10,Infected,0.01,0.019499999999999997,0.008516324194027479,0.043333333333333335
10,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
10,Death,0.0,0.0,0.0,0.0
10,Asymptomatic,0.99,0.9919999999999998,0.0019436506316150939,0.9966666666666667
10,Symptomatic,0.0033333333333333335,0.007666666666666666,0.0021343747458109495,0.01
10,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
11,Q1,0.030661578330995254,0.05272742153599876,0.012668307321140415,0.07675954451920212
11,Q2,0.02312789385958771,0.05415901446117934,0.017234225250898013,0.0823055875182135
11,Q3,0.03856544334869754,0.06999624419033647,0.014876932428435359,0.10061707792458598
11,Q4,0.08897325536831732,0.13300190267294715,0.017996597330434166,0.17541182796567498
11,Q5,0.29119334258938395,0.3617052852571784,0.03867878888870679,0.43381067634035786
11,Business,0.4954272,0.4959202800000001,0.00022084235463334844,0.4962552
11,Government,0.10250670266666659,0.1026155808666666,3.7095795938566585e-05,0.10267781999999993
11,Susceptible,0.9466666666666667,0.9703333333333333,0.008359957469322981,0.98
11,Infected,0.01,0.019666666666666666,0.008359957469322969,0.043333333333333335
11,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
11,Death,0.0,0.0,0.0,0.0
11,Asymptomatic,0.99,0.9919999999999998,0.0019436506316150939,0.9966666666666667
11,Symptomatic,0.0033333333333333335,0.007666666666666666,0.0021343747458109495,0.01
11,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
12,Q1,0.03066147221988414,0.05272737378599877,0.012668322032279205,0.07675954451920212
12,Q2,0.023127469415143265,0.0541588765167349,0.017234257061390198,0.0823055875182135
12,Q3,0.03856544334869754,0.06999600544033646,0.014877050886339427,0.10061707792458598
12,Q4,0.08897123925720621,0.1330009954229471,0.017996555713571456,0.17541182796567498
12,Q5,0.29119334258938395,0.361702961423845,0.03867937504821924,0.43381067634035786
12,Business,0.4954272,0.4959202800000001,0.00022084235463334844,0.4962552
12,Government,0.10250670266666659,0.1026155808666666,3.7095795938566585e-05,0.10267781999999993
12,Susceptible,0.9466666666666667,0.9698333333333332,0.008463975950396432,0.98
12,Infected,0.01,0.020166666666666666,0.008463975950396415,0.043333333333333335
12,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
12,Death,0.0,0.0,0.0,0.0
12,Asymptomatic,0.99,0.9919999999999998,0.0019436506316150939,0.9966666666666667
12,Symptomatic,0.0033333333333333335,0.007666666666666666,0.0021343747458109495,0.01
12,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
13,Q1,0.03066136610877303,0.052727326035998764,0.012668336743709768,0.07675954451920212
13,Q2,0.023127044970698823,0.054158738572290456,0.017234288872940852,0.0823055875182135
13,Q3,0.03856544334869754,0.06999576669033647,0.014877169351767383,0.10061707792458598
13,Q4,0.08896922314609511,0.13300008817294712,0.017996514175099076,0.17541182796567498
13,Q5,0.29119334258938395,0.3617006375905117,0.038679961524611194,0.43381067634035786
13,Business,0.4954272,0.4959202800000001,0.00022084235463334844,0.4962552
13,Government,0.10250670266666659,0.1026155808666666,3.7095795938566585e-05,0.10267781999999993
13,Susceptible,0.9466666666666667,0.9696666666666666,0.008491826135238013,0.98
13,Infected,0.01,0.02033333333333333,0.008491826135237999,0.043333333333333335
13,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
13,Death,0.0,0.0,0.0,0.0
13,Asymptomatic,0.99,0.9919999999999998,0.0019436506316150939,0.9966666666666667
13,Symptomatic,0.0033333333333333335,0.007666666666666666,0.0021343747458109495,0.01
13,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
14,Q1,0.030661259997661918,0.052727278285998755,0.012668351455432103,0.07675954451920212
14,Q2,0.023126620526254377,0.05415860062784601,0.01723432068554997,0.0823055875182135
14,Q3,0.03856544334869754,0.06999552794033646,0.014877287824719048,0.10061707792458598
14,Q4,0.08896720703498398,0.1329991809229471,0.01799647271501757,0.17541182796567498
14,Q5,0.29119334258938395,0.36169831375717837,0.03868054831786824,0.43381067634035786
14,Business,0.4954272,0.4959202800000001,0.00022084235463334844,0.4962552
14,Government,0.10250670266666659,0.1026155808666666,3.7095795938566585e-05,0.10267781999999993
14,Susceptible,0.9466666666666667,0.9694999999999998,0.00858131044123735,0.98
14,Infected,0.01,0.020499999999999997,0.008581310441237335,0.043333333333333335
14,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
14,Death,0.0,0.0,0.0,0.0
14,Asymptomatic,0.99,0.9919999999999998,0.0019436506316150939,0.9966666666666667
14,Symptomatic,0.0033333333333333335,0.007666666666666666,0.0021343747458109495,0.01
14,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
15,Q1,0.030661153886550805,0.05272723053599877,0.01266836616744621,0.07675954451920212
15,Q2,0.023126196081809932,0.05415846268340156,0.017234352499217537,0.0823055875182135
15,Q3,0.03856544334869754,0.06999528919033646,0.014877406305194239,0.10061707792458598
15,Q4,0.08896519092387288,0.13299827367294711,0.017996431333327477,0.17541182796567498
15,Q5,0.29119334258938395,0.36169598992384505,0.03868113542797595,0.43381067634035786
15,Business,0.4954272,0.4959202800000001,0.00022084235463334844,0.4962552
15,Government,0.10250670266666659,0.1026155808666666,3.7095795938566585e-05,0.10267781999999993
15,Susceptible,0.9466666666666667,0.9693333333333334,0.00866666666666668,0.98
15,Infected,0.01,0.020666666666666667,0.008666666666666666,0.043333333333333335
15,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
15,Death,0.0,0.0,0.0,0.0
15,Asymptomatic,0.99,0.9919999999999998,0.0019436506316150939,0.9966666666666667
15,Symptomatic,0.0033333333333333335,0.007666666666666666,0.0021343747458109495,0.01
15,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
16,Q1,0.030661047775439695,0.05272718278599877,0.012668380879752084,0.07675954451920212
16,Q2,0.02312577163736549,0.05415832473895712,0.017234384313943564,0.0823055875182135
16,Q3,0.03856544334869754,0.06999505044033646,0.01487752479319278,0.10061707792458598
16,Q4,0.08896317481276177,0.1329973664229471,0.01799639003002934,0.17541182796567498
16,Q5,0.29119334258938395,0.3616936660905117,0.03868172285491991,0.43381067634035786
16,Business,0.4954272,0.4959202800000001,0.00022084235463334844,0.4962552
16,Government,0.10250670266666659,0.1026155808666666,3.7095795938566585e-05,0.10267781999999993
16,Susceptible,0.9466666666666667,0.969,0.008439325934114792,0.98
16,Infected,0.01,0.020999999999999998,0.008439325934114774,0.043333333333333335
16,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
16,Death,0.0,0.0,0.0,0.0
16,Asymptomatic,0.99,0.9919999999999998,0.0019436506316150939,0.9966666666666667
16,Symptomatic,0.0033333333333333335,0.007666666666666666,0.0021343747458109495,0.01
16,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
17,Q1,0.030660941664328582,0.05272713503599876,0.01266839559234973,0.07675954451920212
17,Q2,0.023125347192921048,0.054158186794512675,0.017234416129728033,0.0823055875182135
17,Q3,0.03856544334869754,0.06999481169033646,0.014877643288714488,0.10061707792458598
17,Q4,0.08896115870165065,0.13299645917294714,0.0179963488051237,0.17541182796567498
17,Q5,0.29119334258938395,0.3616913422571783,0.038682310598685654,0.43381067634035786
17,Business,0.4954272,0.4959202800000001,0.00022084235463334844,0.4962552
17,Government,0.10250670266666659,0.1026155808666666,3.7095795938566585e-05,0.10267781999999993
17,Susceptible,0.9466666666666667,0.9688333333333332,0.008645808232895309,0.98
17,Infected,0.01,0.021166666666666663,0.008645808232895291,0.043333333333333335
17,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
17,Death,0.0,0.0,0.0,0.0
17,Asymptomatic,0.99,0.9919999999999998,0.0019436506316150939,0.9966666666666667
17,Symptomatic,0.0033333333333333335,0.007666666666666666,0.0021343747458109495,0.01
17,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
18,Q1,0.030660835553217476,0.052727087285998765,0.012668410305239144,0.07675954451920212
18,Q2,0.0231249227484766,0.05415804885006823,0.01723444794657094,0.0823055875182135
18,Q3,0.03856544334869754,0.06999457294033647,0.014877761791759184,0.10061707792458598
18,Q4,0.08895914259053954,0.13299555192294715,0.017996307658611092,0.17541182796567498
18,Q5,0.29119334258938395,0.361689018423845,0.03868289865925878,0.43381067634035786
18,Business,0.4954272,0.4959202800000001,0.00022084235463334844,0.4962552
18,Government,0.10250670266666659,0.1026155808666666,3.7095795938566585e-05,0.10267781999999993
18,Susceptible,0.9466666666666667,0.9684999999999999,0.008529361054616004,0.98
18,Infected,0.01,0.0215,0.008529361054615991,0.043333333333333335
18,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
18,Death,0.0,0.0,0.0,0.0
18,Asymptomatic,0.99,0.9919999999999998,0.0019436506316150939,0.9966666666666667
18,Symptomatic,0.0033333333333333335,0.007666666666666666,0.0021343747458109495,0.01
18,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
19,Q1,0.030660729442106363,0.05272703953599876,0.012668425018420328,0.07675954451920212
19,Q2,0.023124498304032157,0.05415791090562379,0.01723447976447228,0.0823055875182135
19,Q3,0.03856544334869754,0.06999433419033646,0.014877880302326688,0.10061707792458598
19,Q4,0.08895712647942844,0.13299464467294714,0.01799626659049205,0.17541182796567498
19,Q5,0.29119334258938395,0.36168669459051167,0.03868348703662482,0.43381067634035786
19,Business,0.4954272,0.4959202800000001,0.00022084235463334844,0.4962552
19,Government,0.10250670266666659,0.1026155808666666,3.7095795938566585e-05,0.10267781999999993
19,Susceptible,0.9466666666666667,0.9683333333333332,0.008465616732800208,0.98
19,Infected,0.01,0.021666666666666664,0.008465616732800198,0.043333333333333335
19,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
19,Death,0.0,0.0,0.0,0.0
19,Asymptomatic,0.99,0.9919999999999998,0.0019436506316150939,0.9966666666666667
19,Symptomatic,0.0033333333333333335,0.007666666666666666,0.0021343747458109495,0.01
19,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
20,Q1,0.030660623330995253,0.05272699178599877,0.012668439731893274,0.07675954451920212
20,Q2,0.023124073859587712,0.05415777296117934,0.01723451158343205,0.0823055875182135
20,Q3,0.03856544334869754,0.06999409544033645,0.014877998820416818,0.10061707792458598
20,Q4,0.08895511036831732,0.13299373742294712,0.017996225600767125,0.17541182796567498
20,Q5,0.29119334258938395,0.36168437075717835,0.03868407573076932,0.43381067634035786
20,Business,0.4954272,0.4959202800000001,0.00022084235463334844,0.4962552
20,Government,0.10250670266666659,0.1026155808666666,3.7095795938566585e-05,0.10267781999999993
20,Susceptible,0.9433333333333334,0.968,0.009273618495495706,0.98
20,Infected,0.01,0.022,0.009273618495495704,0.04666666666666667
20,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
20,Death,0.0,0.0,0.0,0.0
20,Asymptomatic,0.99,0.9919999999999998,0.0019436506316150939,0.9966666666666667
20,Symptomatic,0.0033333333333333335,0.007666666666666666,0.0021343747458109495,0.01
20,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
21,Q1,0.03066051721988414,0.05272694403599876,0.012668454445657987,0.07675954451920212
21,Q2,0.023123649415143267,0.054157635016734894,0.017234543403450243,0.0823055875182135
21,Q3,0.03856544334869754,0.06999385669033646,0.014878117346029401,0.10061707792458598
21,Q4,0.08895309425720621,0.1329928301729471,0.017996184689436843,0.17541182796567498
21,Q5,0.29119334258938395,0.36168204692384504,0.03868466474167781,0.43381067634035786
21,Business,0.4954272,0.4959202800000001,0.00022084235463334844,0.4962552
21,Government,0.10250670266666659,0.1026155808666666,3.7095795938566585e-05,0.10267781999999993
21,Susceptible,0.9433333333333334,0.968,0.009273618495495706,0.98
21,Infected,0.01,0.022,0.009273618495495704,0.04666666666666667
21,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
21,Death,0.0,0.0,0.0,0.0
21,Asymptomatic,0.99,0.9919999999999998,0.0019436506316150939,0.9966666666666667
21,Symptomatic,0.0033333333333333335,0.007666666666666666,0.0021343747458109495,0.01
21,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
22,Q1,0.030660411108773027,0.05272689628599876,0.012668469159714464,0.07675954451920212
22,Q2,0.02312322497069882,0.054157497072290464,0.017234575224526847,0.0823055875182135
22,Q3,0.03856544334869754,0.06999361794033646,0.014878235879164252,0.10061707792458598
22,Q4,0.0889510781460951,0.13299192292294715,0.017996143856501737,0.17541182796567498
22,Q5,0.29119334258938395,0.36167972309051166,0.038685254069335845,0.43381067634035786
22,Business,0.4954272,0.4959202800000001,0.00022084235463334844,0.4962552
22,Government,0.10250670266666659,0.1026155808666666,3.7095795938566585e-05,0.10267781999999993
22,Susceptible,0.9433333333333334,0.9678333333333333,0.009266127082611764,0.98
22,Infected,0.01,0.022166666666666668,0.00926612708261176,0.04666666666666667
22,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
22,Death,0.0,0.0,0.0,0.0
22,Asymptomatic,0.99,0.9919999999999998,0.0019436506316150939,0.9966666666666667
22,Symptomatic,0.0033333333333333335,0.007666666666666666,0.0021343747458109495,0.01
22,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
23,Q1,0.030660304997661918,0.05272684853599877,0.012668483874062702,0.07675954451920212
23,Q2,0.02312280052625438,0.05415735912784601,0.017234607046661864,0.0823055875182135
23,Q3,0.03856544334869754,0.06999337919033646,0.014878354419821192,0.10061707792458598
23,Q4,0.088949062034984,0.1329910156729471,0.01799610310196234,0.17541182796567498
23,Q5,0.29119334258938395,0.36167739925717834,0.03868584371372892,0.43381067634035786
23,Business,0.4954272,0.4959202800000001,0.00022084235463334844,0.4962552
23,Government,0.10250670266666659,0.1026155808666666,3.7095795938566585e-05,0.10267781999999993
23,Susceptible,0.9433333333333334,0.9675,0.009242113755341183,0.98
23,Infected,0.01,0.022500000000000003,0.009242113755341182,0.04666666666666667
23,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
23,Death,0.0,0.0,0.0,0.0
23,Asymptomatic,0.99,0.9919999999999998,0.0019436506316150939,0.9966666666666667
23,Symptomatic,0.0033333333333333335,0.007666666666666666,0.0021343747458109495,0.01
23,Severe,0.0,0.0003333333333333334,0.001,0.0033333333333333335
24,Q1,0.030594622219884127,0.05264854914710987,0.012654201718974776,0.07664123063031321
24,Q2,0.02306104385958771,0.05408112360006824,0.01721502753503503,0.0822051002959913
24,Q3,0.03850835557091976,0.0699080923847809,0.014862972314709509,0.1004893201468082
24,Q4,0.08885398647942845,0.13286666406183603,0.017981409714215996,0.17524693129900829
24,Q5,0.2909683870338284,0.36141243981273397,0.03867670743658,0.4335264046736913
24,Business,0.4954272,0.4959202800000001,0.00022084235463334844,0.4962552
24,Government,0.10515292533333323,0.10524556173333324,5.0703031716682346e-05,0.10535563999999992
24,Susceptible,0.9366666666666666,0.9653333333333333,0.01082178872049863,0.98
24,Infected,0.01,0.024666666666666667,0.010821788720498618,0.05333333333333334
24,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
24,Death,0.0,0.0,0.0,0.0
24,Asymptomatic,0.99,0.9919999999999998,0.0019436506316150939,0.9966666666666667
24,Symptomatic,0.0033333333333333335,0.0075,0.0020749832663314554,0.01
24,Severe,0.0,0.0005,0.0011902380714238082,0.0033333333333333335
25,Q1,0.030594622219884127,0.05264854914710987,0.012654201718974776,0.07664123063031321
25,Q2,0.02306104385958771,0.05408112360006824,0.01721502753503503,0.0822051002959913
25,Q3,0.03850835557091976,0.0699080923847809,0.014862972314709509,0.1004893201468082
25,Q4,0.08885398647942845,0.13286666406183603,0.017981409714215996,0.17524693129900829
25,Q5,0.2909683870338284,0.36141243981273397,0.03867670743658,0.4335264046736913
25,Business,0.4954272,0.4959202800000001,0.00022084235463334844,0.4962552
25,Government,0.10515292533333323,0.10524556173333324,5.0703031716682346e-05,0.10535563999999992
25,Susceptible,0.9366666666666666,0.9653333333333333,0.01082178872049863,0.98
25,Infected,0.01,0.024666666666666667,0.010821788720498618,0.05333333333333334
25,Recovered_Immune,0.01,0.010000000000000002,1.734723475976807e-18,0.01
25,Death,0.0,0.0,0.0,0.0
25,Asymptomatic,0.99,0.9919999999999998,0.0019436506316150939,0.9966666666666667
